,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,dayssince,Winterfell,Astapor
30604,0.58,5.0,5.0,1.0,False,0.0,2,False,100.0,181,1,0
18280,8.33,5.0,4.0,1.0,False,0.0,0,True,60.0,165,1,0
28837,3.37,4.9,4.7,1.0,False,0.0,0,True,76.5,155,0,1
2886,5.41,4.8,5.0,1.06,False,25.0,4,True,0.0,151,1,0
19726,1.8,5.0,5.0,1.0,False,0.0,0,False,0.0,159,0,0
9817,9.53,5.0,5.0,1.25,True,100.0,0,False,0.0,157,1,0
13469,2.0,4.5,5.0,1.22,False,25.0,3,True,62.5,153,0,1
42526,2.29,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,161,0,1
35876,4.71,5.0,4.601559291274656,1.0,True,0.0,1,True,0.0,161,1,0
18721,4.89,4.6,3.8,1.0,True,0.0,1,False,80.0,164,1,0
17264,5.44,4.9,4.9,1.0,False,0.0,19,False,68.1,177,1,0
1364,3.6,4.77815819594771,3.0,1.0,False,0.0,2,False,100.0,158,0,0
32734,9.18,4.6,4.0,1.0,False,0.0,16,True,67.7,159,1,0
18588,2.53,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,180,1,0
9451,3.5,4.9,5.0,1.09,False,18.2,5,False,72.7,166,0,1
3132,3.45,4.8,4.5,1.0,False,0.0,9,True,71.4,177,1,0
5663,3.53,4.5,4.9,1.0,False,0.0,1,False,35.3,177,1,0
1446,3.18,5.0,5.0,1.0,True,0.0,2,False,50.0,166,0,0
42222,2.7,4.5,4.0,1.0,False,0.0,17,False,64.7,174,1,0
23905,2.78,5.0,4.3,1.13,False,33.3,3,True,66.7,171,1,0
16146,4.8,4.7,4.0,1.0,False,0.0,5,False,92.9,176,1,0
45497,7.77,4.3,3.0,1.0,False,0.0,0,False,33.3,162,1,0
40523,12.31,3.0,4.0,1.0,False,0.0,0,False,0.0,157,1,0
14259,1.57,4.8,4.7,1.0,False,0.0,4,False,66.7,172,1,0
20937,5.18,4.8,3.9,1.0,True,0.0,2,True,82.4,155,1,0
41516,4.2,5.0,5.0,1.0,False,0.0,1,False,50.0,151,0,1
32801,5.65,4.6,4.0,1.0,False,0.0,1,False,80.0,181,1,0
14203,8.86,4.9,5.0,1.0,False,0.0,0,False,44.4,154,1,0
9920,6.7,4.8,4.8,1.04,False,16.7,2,False,66.7,171,0,1
27440,3.49,4.8,3.8,1.06,False,16.7,1,False,33.3,176,1,0
31715,18.56,5.0,5.0,1.0,False,0.0,1,False,100.0,175,1,0
39793,6.53,5.0,5.0,1.0,False,0.0,1,False,66.7,181,0,0
25714,1.6,4.0,5.0,1.0,True,0.0,0,False,100.0,171,0,0
39578,6.07,4.7,4.4,1.08,False,12.5,2,True,56.3,176,0,0
6194,5.75,4.7,4.1,1.14,False,5.0,3,False,5.0,158,0,1
48203,3.21,5.0,5.0,1.0,False,0.0,1,True,0.0,178,0,1
5337,2.15,4.4,3.0,1.0,True,0.0,5,False,33.3,164,1,0
32376,13.2,5.0,4.0,1.0,True,0.0,0,False,0.0,175,0,0
40044,7.16,4.2,4.7,1.0,False,0.0,1,False,83.3,181,1,0
22423,5.62,4.7,4.3,1.0,False,0.0,3,True,0.0,173,1,0
13720,4.32,4.8,4.8,1.01,False,1.3,13,True,80.3,175,1,0
42057,13.9,5.0,4.0,1.0,True,0.0,1,False,0.0,163,0,0
7717,4.43,4.5,4.0,1.0,True,0.0,0,False,0.0,176,0,1
42826,2.86,4.4,4.9,1.0,True,0.0,8,False,71.4,151,1,0
10852,20.79,5.0,4.5,1.0,False,0.0,0,True,100.0,153,0,1
49593,8.48,4.0,4.0,1.0,True,0.0,0,False,100.0,157,1,0
7967,16.26,5.0,4.7,1.0,False,0.0,0,True,100.0,176,1,0
17023,12.81,5.0,5.0,1.0,True,0.0,0,False,100.0,173,0,0
40838,1.58,4.8,4.8,1.0,False,0.0,5,False,20.0,171,0,1
45612,10.77,3.0,4.0,1.0,False,0.0,1,False,0.0,157,1,0
18417,1.49,5.0,5.0,1.0,False,0.0,0,False,100.0,157,1,0
41974,1.22,5.0,5.0,1.0,False,0.0,0,True,0.0,173,1,0
29244,10.33,4.9,4.5,1.0,False,0.0,0,False,83.3,181,0,0
46266,3.65,5.0,5.0,1.0,False,0.0,0,False,0.0,163,0,1
19874,2.95,4.6,4.8,1.02,False,3.7,6,True,51.9,176,1,0
2963,2.03,5.0,5.0,1.1,True,20.0,0,False,100.0,169,0,1
16407,3.54,5.0,5.0,1.0,True,0.0,2,True,0.0,171,1,0
2259,6.46,5.0,4.0,1.11,False,14.3,7,True,71.4,176,1,0
17969,19.77,5.0,4.5,1.0,False,0.0,0,False,100.0,172,0,1
42966,3.68,4.8,4.6,1.08,False,13.2,13,True,77.4,161,1,0
27225,2.43,4.9,5.0,1.05,True,10.7,9,False,35.7,158,0,0
26040,1.9,2.0,5.0,1.0,False,0.0,1,False,0.0,157,1,0
34098,14.59,5.0,5.0,1.0,False,0.0,0,False,100.0,173,1,0
46630,2.34,5.0,4.0,1.0,False,0.0,1,False,0.0,170,1,0
24541,3.8,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,154,1,0
4255,2.99,4.9,4.9,1.05,False,10.9,12,True,57.8,172,0,0
20648,1.62,5.0,3.7,1.0,False,0.0,3,False,50.0,170,1,0
8580,6.32,4.7,4.0,1.0,False,0.0,0,True,100.0,163,0,1
14261,14.1,5.0,4.601559291274656,1.0,False,0.0,1,False,50.0,174,1,0
7341,9.98,5.0,5.0,1.0,False,0.0,0,False,0.0,162,0,1
47147,19.68,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,179,0,0
28758,2.72,5.0,5.0,1.0,False,0.0,3,False,100.0,167,1,0
44973,2.77,4.8,4.6,1.0,False,0.0,2,True,50.0,164,0,1
34163,2.72,4.0,5.0,1.0,False,0.0,3,False,100.0,176,1,0
44472,1.65,3.7,5.0,1.0,False,0.0,3,False,100.0,155,1,0
17362,3.26,5.0,5.0,1.1,True,20.0,0,True,40.0,155,0,0
42981,13.56,5.0,4.0,1.0,False,0.0,2,True,0.0,158,1,0
21156,2.85,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,172,1,0
1350,11.82,5.0,4.601559291274656,1.0,True,0.0,1,True,0.0,178,0,1
42029,4.3,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,164,1,0
18535,18.32,5.0,5.0,1.0,False,0.0,1,False,60.0,167,1,0
19060,6.39,5.0,4.601559291274656,1.0,False,0.0,1,True,66.7,173,0,1
280,2.51,4.3,4.5,1.21,False,42.9,2,True,14.3,163,0,0
6707,2.32,4.7,3.8,1.08,False,16.7,3,False,33.3,164,0,0
26184,18.96,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,158,1,0
45380,3.53,4.6,4.7,1.0,False,0.0,2,False,100.0,158,0,0
6411,7.91,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,175,0,1
48411,3.12,4.8,4.5,1.02,False,8.3,5,False,25.0,159,1,0
49531,2.8,5.0,5.0,1.0,True,0.0,0,True,60.0,177,1,0
37801,3.7,4.5,4.7,1.0,False,0.0,4,True,100.0,166,0,0
6334,2.66,5.0,5.0,1.38,True,50.0,0,False,50.0,172,0,1
24491,3.34,4.8,3.3,1.06,False,12.5,4,False,87.5,158,0,1
44202,18.51,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,172,1,0
378,8.41,4.8,4.0,1.09,False,9.1,5,True,45.5,158,0,0
42944,11.4,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,153,1,0
2112,1.36,4.77815819594771,4.601559291274656,1.0,False,0.0,1,False,0.0,164,1,0
40544,7.85,5.0,4.0,1.06,False,25.0,3,False,100.0,159,0,0
9515,3.44,4.9,5.0,1.09,False,18.2,3,True,63.6,178,0,1
45077,1.23,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,164,1,0
36751,4.4,4.7,5.0,1.08,False,33.3,1,False,100.0,158,0,1
21769,3.18,5.0,4.3,1.13,False,25.0,2,True,52.8,168,0,0
17082,1.55,5.0,5.0,1.0,False,0.0,0,True,0.0,179,0,0
23683,1.36,4.9,3.5,1.0,True,0.0,1,True,62.5,151,0,1
35413,4.54,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,162,0,1
4947,3.14,4.7,3.0,1.04,False,7.7,5,False,38.5,151,1,0
6575,8.83,5.0,5.0,1.0,True,0.0,2,False,100.0,162,0,0
13330,8.07,4.8,5.0,1.0,False,0.0,0,False,40.0,151,1,0
1162,13.52,5.0,4.7,1.0,False,0.0,2,False,25.0,160,1,0
12692,6.9,5.0,3.5,1.0,False,0.0,0,False,100.0,160,0,0
25602,1.83,4.8,3.7,1.08,False,7.7,3,True,30.8,179,0,0
15663,0.5,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,154,0,1
15735,19.18,5.0,5.0,1.0,False,0.0,1,True,100.0,161,1,0
19395,3.89,5.0,4.0,1.0,False,0.0,0,True,0.0,157,0,1
24337,9.12,4.9,4.6,1.02,False,6.3,5,True,100.0,159,0,0
38531,2.72,4.2,4.8,1.0,False,0.0,2,False,40.0,171,1,0
46170,5.11,4.8,4.6,1.1,True,5.0,3,True,50.0,181,0,0
37731,1.49,4.7,5.0,1.0,False,0.0,2,False,66.7,181,1,0
44336,1.67,5.0,4.5,1.0,False,0.0,2,False,0.0,176,1,0
45029,4.19,5.0,4.5,1.0,True,0.0,2,False,50.0,164,1,0
48475,5.92,5.0,5.0,1.42,True,33.3,3,True,33.3,162,0,0
17455,6.24,4.8,4.2,1.42,False,33.3,1,True,40.0,166,0,1
10448,3.02,5.0,5.0,1.67,True,33.3,0,True,0.0,171,0,0
17584,2.85,4.9,4.5,1.01,False,3.7,7,True,55.6,167,1,0
10780,6.36,4.4,4.8,1.0,True,0.0,7,True,100.0,180,1,0
25249,3.49,5.0,5.0,1.0,False,0.0,1,True,75.0,176,0,1
34029,16.95,5.0,4.601559291274656,1.0,False,0.0,1,True,50.0,153,0,1
26088,2.59,4.2,4.9,1.0,False,0.0,1,False,72.7,166,0,0
7343,2.67,4.3,4.5,1.13,False,25.0,1,True,0.0,168,0,1
35138,21.13,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,151,1,0
5186,8.21,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,178,1,0
401,3.99,4.9,4.4,1.06,False,11.1,0,False,66.7,178,0,1
25454,2.34,4.5,5.0,1.34,True,21.4,5,True,42.9,163,0,1
49426,2.15,5.0,4.0,1.0,True,0.0,0,True,0.0,165,0,1
15778,2.06,4.7,4.9,1.01,False,2.2,11,True,84.1,179,0,1
25174,3.58,4.6,4.4,1.09,False,12.5,5,False,92.9,161,0,1
18470,4.84,5.0,4.6,1.0,False,0.0,1,False,80.0,178,0,0
19025,4.46,5.0,4.2,1.0,False,0.0,3,True,100.0,155,0,0
49818,11.9,5.0,5.0,1.0,False,0.0,3,True,85.7,161,0,0
20237,2.64,5.0,5.0,1.0,False,0.0,0,True,100.0,171,0,1
4186,7.57,5.0,4.0,1.0,False,0.0,1,False,100.0,154,1,0
32427,4.36,4.6,5.0,1.3,False,40.0,0,False,20.0,160,0,1
41010,2.4,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,156,0,1
12931,2.5,5.0,5.0,1.0,False,0.0,1,True,50.0,181,0,1
47285,1.47,5.0,5.0,1.0,False,0.0,0,False,100.0,164,1,0
37968,5.11,5.0,4.601559291274656,1.0,False,0.0,1,True,50.0,171,0,0
38633,1.05,4.5,5.0,1.0,False,0.0,5,True,100.0,155,1,0
35378,17.62,5.0,5.0,1.0,False,0.0,1,False,100.0,175,1,0
43105,2.93,4.7,4.0,1.0,False,0.0,0,False,33.3,181,1,0
21384,5.74,4.5,4.4,1.06,False,12.5,2,True,50.0,155,0,0
18578,3.84,5.0,4.601559291274656,1.0,True,0.0,0,False,50.0,168,0,1
22448,4.05,4.8,4.6,1.07,False,8.2,10,True,59.2,151,0,1
25459,6.87,5.0,4.5,1.0,False,0.0,2,False,40.0,157,1,0
32824,3.71,4.9,5.0,1.07,False,5.9,2,True,70.6,175,1,0
43829,1.43,4.7,5.0,1.0,False,0.0,0,True,66.7,170,1,0
31778,5.93,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,152,0,1
403,2.76,4.7,4.8,1.04,False,6.5,3,False,54.8,162,1,0
7629,3.86,4.6,4.6,1.05,False,6.3,15,True,43.8,151,1,0
16363,2.6,4.8,3.7,1.07,False,13.2,4,True,75.5,155,0,0
38684,1.03,5.0,5.0,1.0,False,0.0,1,False,100.0,154,1,0
24926,4.76,5.0,4.601559291274656,1.0,False,0.0,1,False,66.7,166,0,1
34909,1.3,4.9,5.0,1.0,False,0.0,1,True,66.7,180,0,1
13045,0.71,4.0,3.0,1.0,False,0.0,2,False,100.0,169,1,0
31479,1.94,4.9,4.5,1.18,False,16.7,0,True,83.3,168,0,1
46838,3.66,5.0,5.0,1.0,False,0.0,1,False,100.0,165,0,1
4253,4.05,5.0,4.0,1.0,False,0.0,1,False,100.0,168,0,1
5232,2.4,4.5,5.0,1.0,False,0.0,0,True,100.0,173,1,0
26390,6.75,3.5,4.8,1.6,False,40.0,3,False,20.0,166,0,1
44766,12.3,3.0,4.601559291274656,1.0,False,0.0,1,True,100.0,158,0,1
12789,5.15,4.8,4.8,1.02,False,3.3,9,True,70.0,164,1,0
17224,5.73,4.8,3.0,1.0,True,0.0,3,False,75.0,153,1,0
29886,1.35,5.0,5.0,1.0,False,0.0,0,True,100.0,152,0,1
22220,2.52,5.0,4.601559291274656,1.0,False,0.0,1,False,33.3,164,0,0
42036,7.56,4.7,4.4,1.0,False,0.0,12,True,89.2,166,0,1
37658,17.3,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,151,1,0
7048,6.18,4.3,5.0,1.33,True,33.3,2,True,88.9,161,0,0
22520,1.75,5.0,4.601559291274656,1.0,False,0.0,3,False,100.0,159,0,0
5549,20.65,5.0,4.0,1.0,False,0.0,1,False,100.0,166,1,0
4862,7.17,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,155,0,1
31090,2.01,5.0,4.0,1.0,True,0.0,1,False,0.0,151,0,1
43024,15.61,5.0,5.0,1.0,True,0.0,0,False,100.0,175,0,1
4615,3.24,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,164,0,0
43078,3.0,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,151,1,0
23625,2.19,5.0,4.3,1.03,False,11.1,0,False,100.0,172,0,1
4221,4.75,4.8,4.0,1.07,False,12.0,1,True,78.0,155,0,1
42809,12.3,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,159,0,0
3635,1.66,5.0,5.0,1.17,False,33.3,1,False,66.7,157,0,1
575,3.15,4.9,4.9,1.04,False,4.3,6,True,47.8,168,0,0
11042,15.08,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,153,0,1
43882,9.25,5.0,5.0,1.0,False,0.0,1,False,0.0,180,0,1
48968,1.03,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,164,0,1
34388,13.32,4.7,5.0,1.0,False,0.0,0,True,100.0,166,0,0
43090,5.6,4.9,4.3,1.06,False,6.3,2,True,56.3,163,0,0
14380,9.63,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,156,0,1
10655,4.64,4.9,4.9,1.01,False,3.1,7,True,84.4,156,0,1
6306,1.43,5.0,5.0,1.29,False,16.7,2,False,0.0,152,1,0
30041,2.59,5.0,5.0,1.04,True,10.6,6,True,53.2,165,0,0
32075,5.75,4.6,5.0,1.07,False,7.1,3,True,64.3,170,0,0
28028,9.79,5.0,5.0,1.0,False,0.0,1,False,100.0,169,0,1
35450,5.06,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,156,0,1
45147,2.88,4.9,4.8,1.05,False,6.5,8,False,80.6,164,0,0
39834,3.2,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,159,0,1
7669,2.24,4.4,4.7,1.15,False,16.7,1,False,58.3,154,1,0
6079,3.7,4.8,4.8,1.06,False,12.5,3,False,75.0,164,0,0
32833,14.54,5.0,5.0,1.0,False,0.0,1,False,100.0,155,0,1
37199,18.37,5.0,5.0,1.0,False,0.0,1,False,100.0,155,1,0
32460,5.31,4.7,4.8,1.0,True,0.0,4,True,95.0,169,1,0
49085,4.92,4.6,3.6,1.13,False,30.0,1,True,20.0,164,0,1
42778,6.39,4.8,4.0,1.01,True,1.9,7,False,56.6,166,1,0
1660,1.71,4.8,5.0,1.04,True,12.5,9,False,82.5,167,1,0
32663,2.48,5.0,4.3,1.0,False,0.0,3,True,100.0,161,1,0
25470,2.1,3.7,3.0,1.17,True,33.3,4,False,16.7,165,1,0
49226,3.91,5.0,5.0,1.57,False,85.7,7,False,100.0,155,1,0
17178,8.06,5.0,4.0,1.0,True,0.0,0,False,0.0,151,1,0
9067,6.69,4.0,4.601559291274656,1.0,False,0.0,1,False,66.7,168,1,0
35013,2.25,5.0,4.8,1.06,False,8.3,0,True,58.3,179,0,0
20434,11.32,5.0,4.0,1.0,False,0.0,3,True,100.0,166,0,0
3419,6.79,5.0,5.0,1.0,False,0.0,0,False,0.0,181,1,0
48191,22.07,2.0,1.0,1.0,False,0.0,1,False,0.0,164,0,1
47875,1.09,4.0,5.0,1.05,False,20.0,1,False,100.0,176,0,1
18397,17.67,5.0,4.0,1.0,True,0.0,1,False,100.0,163,0,1
9625,2.32,3.0,5.0,1.0,False,0.0,0,False,100.0,165,0,0
17893,1.99,5.0,5.0,1.0,False,0.0,1,True,100.0,151,0,1
43505,2.48,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,155,0,0
8759,3.39,4.2,4.4,1.15,False,13.0,4,True,56.5,166,1,0
35150,4.88,4.77815819594771,3.0,1.0,False,0.0,0,False,0.0,176,0,1
16877,2.61,4.7,5.0,1.08,False,9.4,1,False,85.9,179,0,1
48188,1.14,3.5,4.5,1.0,False,0.0,2,True,100.0,162,0,1
19571,3.35,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,161,0,1
34406,30.73,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,179,0,1
41350,3.82,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,155,0,0
24531,0.88,5.0,5.0,1.0,False,0.0,1,True,33.3,172,0,0
26131,6.84,4.0,4.601559291274656,4.0,True,100.0,1,False,0.0,164,0,1
8841,3.51,4.9,4.9,1.0,False,0.0,4,True,12.5,178,0,1
20994,0.58,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,166,0,1
26947,4.21,4.0,4.601559291274656,1.0,True,0.0,0,False,0.0,164,1,0
29242,2.06,5.0,4.3,1.15,False,18.2,6,True,86.4,161,0,0
34084,2.64,5.0,4.0,1.0,True,0.0,2,False,100.0,159,0,1
36145,11.71,5.0,5.0,1.0,True,0.0,0,False,100.0,159,0,1
4086,10.05,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,172,1,0
23614,7.8,4.5,3.5,1.0,False,0.0,2,True,38.5,164,1,0
35299,21.66,5.0,5.0,1.0,False,0.0,1,False,100.0,166,0,1
17246,1.39,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,158,1,0
43188,13.58,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,166,0,1
18541,5.46,4.7,3.0,1.0,True,0.0,2,False,58.3,181,1,0
31532,2.43,4.6,4.7,1.18,True,20.0,13,True,60.0,159,1,0
5815,11.54,5.0,5.0,1.0,False,0.0,2,False,33.3,163,0,0
5866,2.74,4.7,5.0,1.21,False,14.3,3,True,42.9,173,0,0
21561,1.73,5.0,4.0,1.0,True,0.0,2,False,50.0,164,0,1
7298,4.83,4.4,4.5,1.0,True,0.0,3,False,87.5,167,1,0
30515,3.11,4.9,4.9,1.14,False,13.0,8,True,34.8,160,0,0
21634,2.54,4.4,4.5,1.1,False,16.7,5,True,54.2,166,0,1
46843,1.86,4.7,4.3,1.01,False,2.9,4,True,64.7,171,0,1
26576,9.01,4.8,5.0,1.0,False,0.0,6,True,89.5,161,0,0
42314,5.9,4.8,4.4,1.0,False,0.0,2,True,100.0,181,0,1
9177,2.38,4.9,5.0,1.03,False,7.4,5,False,92.6,176,1,0
14005,19.56,5.0,5.0,1.0,False,0.0,1,True,0.0,180,1,0
39791,1.2,4.0,4.601559291274656,1.0,False,0.0,0,False,100.0,152,1,0
2707,1.25,3.4,4.3,1.0,True,0.0,4,False,60.0,157,1,0
29488,2.8,3.8,5.0,1.0,False,0.0,3,False,50.0,157,1,0
32298,5.8,5.0,5.0,1.0,True,0.0,1,False,100.0,175,1,0
7437,1.52,5.0,5.0,1.0,True,0.0,0,False,0.0,163,0,0
14817,2.1,4.9,4.9,1.0,True,0.0,12,True,55.6,173,0,1
2533,4.06,4.7,5.0,1.0,True,0.0,0,False,66.7,151,0,0
24364,2.38,5.0,5.0,1.0,True,0.0,2,False,25.0,164,1,0
45654,5.74,5.0,5.0,2.75,True,100.0,1,False,0.0,171,0,1
41531,2.06,4.8,4.3,1.08,True,9.5,8,False,90.5,156,1,0
31461,14.33,5.0,5.0,1.0,False,0.0,1,False,50.0,172,1,0
17166,3.76,4.3,4.5,1.02,True,6.3,3,False,43.8,151,1,0
18341,6.13,5.0,4.8,1.0,False,0.0,1,False,100.0,169,0,0
35859,24.62,5.0,1.0,1.0,True,0.0,1,False,100.0,170,1,0
34217,2.76,4.4,5.0,1.04,False,2.4,15,False,92.9,172,1,0
2742,8.73,5.0,4.3,1.04,False,14.3,5,False,100.0,168,0,0
15244,8.62,5.0,5.0,1.0,False,0.0,0,False,100.0,165,0,1
9775,9.01,5.0,5.0,1.42,False,33.3,3,False,66.7,173,1,0
29538,2.12,5.0,5.0,1.0,False,0.0,2,False,0.0,163,0,0
4815,0.11,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,177,0,1
9612,2.91,4.6,5.0,1.0,False,0.0,1,True,20.0,158,1,0
23365,1.51,4.9,4.0,1.19,False,37.5,2,False,37.5,179,0,1
39612,7.14,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,153,1,0
45199,9.35,5.0,5.0,1.38,False,50.0,0,False,100.0,164,0,1
41770,3.48,4.0,4.0,1.0,True,0.0,1,False,33.3,165,0,1
46683,3.08,5.0,5.0,1.0,False,0.0,3,True,0.0,179,1,0
13732,2.07,4.7,4.1,1.18,True,13.0,5,False,69.6,159,0,1
38148,6.16,4.5,3.5,1.0,False,0.0,1,True,100.0,180,1,0
29485,2.61,5.0,4.0,1.0,True,0.0,0,False,100.0,165,0,0
14650,1.43,5.0,5.0,1.75,False,100.0,1,False,100.0,176,1,0
18145,24.15,5.0,5.0,1.0,False,0.0,1,True,100.0,176,0,0
6434,5.24,4.0,5.0,1.0,False,0.0,1,False,0.0,157,1,0
43463,3.23,5.0,5.0,2.25,False,100.0,1,False,0.0,168,0,1
47639,1.83,5.0,5.0,1.13,True,50.0,0,False,50.0,166,0,0
41786,1.91,4.7,4.7,1.2,False,18.2,3,False,90.9,164,0,0
18700,3.07,4.9,5.0,1.12,False,23.2,15,False,50.0,174,0,0
20524,8.92,5.0,5.0,1.0,True,0.0,1,False,100.0,165,1,0
21404,9.27,4.9,4.9,1.0,False,0.0,3,True,100.0,168,0,0
443,8.18,2.5,3.0,1.0,False,0.0,0,True,100.0,180,1,0
37553,1.66,5.0,4.8,1.42,True,33.3,8,True,66.7,159,0,1
7377,2.55,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,163,0,1
4975,10.96,5.0,4.0,1.5,False,50.0,0,False,50.0,178,1,0
21682,1.28,4.0,5.0,1.0,False,0.0,2,True,100.0,175,0,1
20639,5.45,5.0,5.0,1.2,False,20.0,5,True,0.0,171,0,0
5291,6.35,4.6,4.9,1.03,True,6.3,4,False,81.3,160,0,1
4515,11.66,4.8,5.0,1.0,False,0.0,1,True,75.0,175,0,1
19452,1.2,5.0,3.5,1.0,False,0.0,0,False,50.0,179,0,0
8115,3.99,4.3,5.0,1.0,False,0.0,0,False,100.0,175,1,0
19014,8.44,5.0,3.0,1.0,True,0.0,0,True,100.0,153,1,0
23624,22.4,5.0,4.0,1.0,False,0.0,0,False,100.0,164,1,0
31685,2.36,4.7,4.8,1.0,False,0.0,4,False,100.0,167,1,0
44967,16.22,5.0,5.0,1.0,True,0.0,1,False,100.0,162,1,0
19772,3.94,5.0,4.0,1.0,False,0.0,2,False,100.0,174,1,0
31457,3.67,4.7,4.9,1.0,False,0.0,9,False,30.8,155,1,0
45477,6.34,5.0,5.0,1.0,False,0.0,2,False,100.0,159,1,0
36308,7.85,5.0,4.601559291274656,1.0,False,0.0,2,False,0.0,152,1,0
4274,1.76,4.3,5.0,1.5,False,33.3,0,True,100.0,172,1,0
23848,2.16,4.9,5.0,1.26,False,27.1,12,True,54.2,155,0,1
38678,6.01,5.0,5.0,1.08,False,4.5,5,True,54.5,165,1,0
8796,7.85,4.6,4.8,1.1,False,16.1,2,False,80.6,176,1,0
26660,3.23,4.8,4.6,1.06,False,11.1,3,False,44.4,166,0,0
20596,19.32,5.0,5.0,1.5,True,100.0,1,False,100.0,166,0,1
17366,5.83,4.8,5.0,1.0,True,0.0,2,False,40.0,164,1,0
41188,3.11,5.0,4.7,1.0,False,0.0,1,True,91.7,152,0,1
33129,2.81,4.7,4.9,1.06,False,11.1,3,False,22.2,180,0,0
9483,2.63,3.5,5.0,1.0,True,0.0,2,False,100.0,173,1,0
45906,7.64,2.0,4.601559291274656,1.0,True,0.0,0,False,100.0,180,0,1
32092,3.86,4.6,4.2,1.0,True,0.0,0,False,72.7,164,1,0
21754,11.81,5.0,3.5,1.0,False,0.0,2,False,50.0,162,0,1
40205,3.67,4.8,4.4,1.0,False,0.0,3,False,54.5,164,0,0
40553,2.37,4.5,4.9,1.08,False,2.7,16,False,67.6,179,1,0
37343,13.42,3.0,4.601559291274656,1.0,False,0.0,1,True,100.0,168,0,1
40497,1.4,5.0,4.0,1.0,False,0.0,1,False,0.0,165,1,0
14648,1.93,5.0,3.5,1.0,True,0.0,3,True,66.7,151,1,0
5878,2.37,5.0,4.6,1.09,True,25.0,8,False,87.5,157,1,0
9696,1.73,4.5,5.0,1.0,True,0.0,2,False,50.0,174,1,0
13164,10.56,5.0,4.4,1.0,False,0.0,5,True,60.0,171,0,1
12237,11.74,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,153,1,0
27666,3.18,4.2,4.6,1.0,False,0.0,2,False,36.0,157,1,0
47886,3.95,4.8,5.0,1.0,False,0.0,2,True,50.0,172,0,1
47286,10.04,4.7,4.3,1.11,False,9.5,2,False,71.4,151,1,0
28731,8.93,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,165,1,0
13912,14.79,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,157,0,0
32186,4.06,4.5,4.7,1.0,False,0.0,3,True,87.5,176,1,0
16519,0.57,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,163,1,0
36412,2.7,3.7,4.5,1.33,False,66.7,0,False,0.0,162,0,0
11755,18.5,4.8,5.0,1.0,False,0.0,2,False,50.0,161,1,0
47927,3.32,5.0,5.0,1.0,False,0.0,2,True,100.0,175,1,0
22254,3.55,4.8,3.0,1.75,False,40.0,5,False,0.0,164,0,1
13150,4.81,4.9,4.6,1.0,False,0.0,6,False,78.6,159,1,0
23902,1.82,4.8,5.0,1.06,False,10.2,11,True,40.8,180,0,0
9122,3.65,4.9,5.0,1.06,False,12.5,0,False,62.5,171,0,0
2650,13.94,4.7,5.0,1.0,False,0.0,0,True,71.4,174,1,0
6393,6.34,5.0,3.6,1.02,False,9.1,1,True,72.7,174,1,0
